Time,MAHANG,NHOMHH,CHUNGLOAI,SL,REGION
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77485.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB41122.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61163.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70220.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74132.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75812.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77998.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB78453.006,TSEZ,Nhan,1,MBC
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB82325.406,TSEZ,Nhan,1,MBC
2018-11,GNDRWB82376.406,TSEZ,Nhan,1,MBC
2018-11,GNDRWB82388.406,TSEZ,Nhan,1,MBC
2018-11,GNDRWB83749.400,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84162.401,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84162.402,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84224.400,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84564.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84642.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB91165.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB91295.100,TSEZ,Nhan,1,MBC
2018-11,GNDRYB84558.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73265.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74178.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB78732.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB82380.406,TSEZ,Nhan,1,MBC
2018-11,GNDRWB82842.406,TSEZ,Nhan,1,MBC
2018-11,GNDRWB83749.400,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84642.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB85933.100,TSEZ,Nhan,1,MBC
2018-11,GNDRYB86911.100,TSEZ,Nhan,1,MBC
2018-11,GNDRCB91143.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70324.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73264.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73265.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73281.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77485.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,MBC
2018-11,GNDRCB86952.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61163.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74178.106,TSEZ,Nhan,2,MBC
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB85933.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61204.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70324.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73264.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73265.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,3,MBC
2018-11,GNDRWB84336.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB89408.100,TSEZ,Nhan,1,MBC
2018-11,GNDRYB87612.100,TSEZ,Nhan,1,MBC
2018-11,GNDRCB78536.106,TSEZ,Nhan,1,MBC
2018-11,GNDRCB91292.100,TSEZ,Nhan,2,MBC
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72061.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73265.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB85933.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74178.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB77485.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MBC
2018-11,GNDRCB91292.100,TSEZ,Nhan,1,MBC
2018-11,GNDRHB91144.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB70231.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB73265.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84224.400,TSEZ,Nhan,1,MBC
2018-11,GNDRWB84577.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB87690.100,TSEZ,Nhan,1,MBC
2018-11,GNDRWB91043.100,TSEZ,Nhan,1,MBC
2018-11,GNDRCB78734.102,TSEZ,Nhan,1,MTG
2018-11,GNDRCB81513.106,TSEZ,Nhan,1,MTG
2018-11,GNDRCB84196.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB86883.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB86952.100,TSEZ,Nhan,1,MTG
2018-11,GNDRHB91293.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB00255.106,TSEZ,Nhan,4,MTG
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB59559.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61146.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61160.106,TSEZ,Nhan,3,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61204.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70185.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70231.106,TSEZ,Nhan,5,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72061.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB73264.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB73281.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74132.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74178.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74180.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75812.106,TSEZ,Nhan,4,MTG
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB77081.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB78453.006,TSEZ,Nhan,1,MTG
2018-11,GNDRWB78732.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB82377.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84336.100,TSEZ,Nhan,2,MTG
2018-11,GNDRWB84564.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84576.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB85933.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87507.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87558.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87588.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87625.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87698.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB89408.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91141.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91289.100,TSEZ,Nhan,2,MTG
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84279.100,TSEZ,Nhan,2,MTG
2018-11,GNDRYB84558.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB86911.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB84335.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB91143.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB00255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70231.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74132.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84567.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87558.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91043.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84279.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84306.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84357.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB73281.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77227.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91043.100,TSEZ,Nhan,2,MTG
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70475.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB73264.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75812.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82365.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82380.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82388.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82394.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82407.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82783.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84099.402,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.402,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87588.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84279.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB00255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70324.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70475.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74178.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87507.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRCB84473.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB86952.100,TSEZ,Nhan,1,MTG
2018-11,GNDRHB90906.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61204.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75812.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB77653.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84564.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB89408.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84279.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB91291.100,TSEZ,Nhan,1,MTG
2018-11,GNDRHB91293.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77485.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77653.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82336.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82375.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82783.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84099.400,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84099.401,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84099.402,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84336.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87531.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61146.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70208.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB73281.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,MTG
2018-11,GNDRCB81713.106,TSEZ,Nhan,1,MTG
2018-11,GNDRCB86883.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70231.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74178.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75812.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84336.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91043.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91289.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB91292.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61163.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72061.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75812.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87531.100,TSEZ,Nhan,1,MTG
2018-11,GNDRYB84279.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61152.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74132.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MTG
2018-11,GNDRCB86952.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70185.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77485.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB80824.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB81392.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84565.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84567.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84642.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB85933.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91165.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91289.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB92086.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB84335.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61163.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61168.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB61204.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70102.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70255.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77081.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82365.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82375.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82376.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82377.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82384.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82388.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB82783.406,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.401,TSEZ,Nhan,1,MTG
2018-11,GNDRWB87588.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91043.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91141.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91165.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,MTG
2018-11,GNXDW107184.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB00255.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB44074.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB70102.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB72049.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74178.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74179.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB74195.106,TSEZ,Nhan,2,MTG
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB78810.106,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84162.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB84336.100,TSEZ,Nhan,1,MTG
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,MTG
2018-11,GNDRCB91292.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB87690.100,TSEZ,Nhan,1,TNN
2018-11,GNDRCB86993.400,TSEZ,Nhan,1,TNN
2018-11,GNDRCB91143.100,TSEZ,Nhan,1,TNN
2018-11,GNDRHB91293.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70230.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,TNN
2018-11,GNDRCB86883.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB61160.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70230.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70475.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB74132.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB74191.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB76890.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB77092.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB77195.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB84566.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB87531.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB87625.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB91043.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB91165.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,TNN
2018-11,GNDRCB78537.106,TSEZ,Nhan,1,TNN
2018-11,GNDRCB91291.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB00255.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70218.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB71192.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB74195.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB74953.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB75861.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB87592.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB91165.100,TSEZ,Nhan,1,TNN
2018-11,GNDRWB91290.100,TSEZ,Nhan,1,TNN
2018-11,GNDRXB78732.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70230.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB70255.106,TSEZ,Nhan,1,TNN
2018-11,GNDRWB72036.106,TSEZ,Nhan,1,TNN
